REF_DATE,GEO,DGUID,Products and product groups,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
1972-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,20.2,,,,1
1972-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,20.7,,,,1
1972-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,20.9,,,,1
1972-10,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,20.6,,,,1
1972-11,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,20.6,,,,1
1972-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,20.9,,,,1
1973-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,21.4,,,,1
1973-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,21.5,,,,1
1973-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,21.7,,,,1
1973-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,22.2,,,,1
1973-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,22.4,,,,1
1973-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,22.8,,,,1
1973-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,23.3,,,,1
1973-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,24.0,,,,1
1973-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,24.2,,,,1
1973-10,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,24.2,,,,1
1973-11,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,24.4,,,,1
1973-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,24.5,,,,1
1974-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,24.8,,,,1
1974-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,25.4,,,,1
1974-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,25.7,,,,1
1974-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,25.8,,,,1
1974-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,26.5,,,,1
1974-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,26.8,,,,1
1974-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,27.0,,,,1
1974-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,27.3,,,,1
1974-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,27.5,,,,1
1974-10,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,27.9,,,,1
1974-11,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,28.3,,,,1
1974-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,28.6,,,,1
1975-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,28.8,,,,1
1975-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,29.0,,,,1
1975-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,28.9,,,,1
1975-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,29.1,,,,1
1975-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,29.3,,,,1
1975-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,30.3,,,,1
1975-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.0,,,,1
1975-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.3,,,,1
1975-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.2,,,,1
1975-10,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.3,,,,1
1975-11,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.4,,,,1
1975-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.3,,,,1
1976-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.2,,,,1
1976-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.1,,,,1
1976-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,30.9,,,,1
1976-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,30.8,,,,1
1976-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.2,,,,1
1976-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.3,,,,1
1976-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.3,,,,1
1976-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.2,,,,1
1976-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.0,,,,1
1976-10,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.0,,,,1
1976-11,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.0,,,,1
1976-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.0,,,,1
1977-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,31.4,,,,1
1977-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,32.0,,,,1
1977-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,32.3,,,,1
1977-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,32.7,,,,1
1977-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,33.1,,,,1
1977-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,33.5,,,,1
1977-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,34.2,,,,1
1977-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,34.3,,,,1
1977-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,34.5,,,,1
1977-10,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,35.0,,,,1
1977-11,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,35.2,,,,1
1977-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,35.8,,,,1
1978-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,36.1,,,,1
1978-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,36.3,,,,1
1978-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,36.8,,,,1
1978-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,37.4,,,,1
1978-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,38.7,,,,1
1978-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,39.4,,,,1
1978-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,41.1,,,,1
1978-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,40.5,,,,1
1978-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,39.6,,,,1
1978-09,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,44.1,,,,1
1978-09,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,43.3,,,,1
1978-09,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,41.0,,,,1
1978-09,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,40.8,,,,1
1978-09,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,38.9,,,,1
1978-09,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,39.3,,,,1
1978-09,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,40.5,,,,1
1978-09,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,42.4,,,,1
1978-09,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,40.4,,,,1
1978-09,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,39.0,,,,1
1978-10,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,40.0,,,,1
1978-10,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,45.7,,,,1
1978-10,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,43.3,,,,1
1978-10,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,41.4,,,,1
1978-10,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,41.2,,,,1
1978-10,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,39.1,,,,1
1978-10,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,39.8,,,,1
1978-10,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,41.2,,,,1
1978-10,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,43.2,,,,1
1978-10,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,41.0,,,,1
1978-10,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,39.5,,,,1
1978-11,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,40.1,,,,1
1978-11,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,45.8,,,,1
1978-11,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,43.3,,,,1
1978-11,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,41.2,,,,1
1978-11,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,41.3,,,,1
1978-11,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,39.3,,,,1
1978-11,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,40.1,,,,1
1978-11,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,41.2,,,,1
1978-11,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,42.8,,,,1
1978-11,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,40.9,,,,1
1978-11,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,39.3,,,,1
1978-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,40.4,,,,1
1978-12,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,45.8,,,,1
1978-12,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,43.6,,,,1
1978-12,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,41.4,,,,1
1978-12,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,41.4,,,,1
1978-12,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,39.9,,,,1
1978-12,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,40.2,,,,1
1978-12,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,40.9,,,,1
1978-12,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,43.1,,,,1
1978-12,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,40.8,,,,1
1978-12,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,39.6,,,,1
1979-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,41.1,,,,1
1979-01,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,46.4,,,,1
1979-01,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,44.0,,,,1
1979-01,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,41.9,,,,1
1979-01,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,42.1,,,,1
1979-01,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,40.7,,,,1
1979-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,41.0,,,,1
1979-01,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,41.3,,,,1
1979-01,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,43.8,,,,1
1979-01,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,41.4,,,,1
1979-01,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,40.4,,,,1
1979-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,42.1,,,,1
1979-02,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,47.4,,,,1
1979-02,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,44.7,,,,1
1979-02,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,42.7,,,,1
1979-02,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,42.7,,,,1
1979-02,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,41.9,,,,1
1979-02,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,41.9,,,,1
1979-02,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,42.5,,,,1
1979-02,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,44.7,,,,1
1979-02,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,42.9,,,,1
1979-02,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,41.1,,,,1
1979-03,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,43.3,,,,1
1979-03,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,48.4,,,,1
1979-03,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,46.1,,,,1
1979-03,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,44.0,,,,1
1979-03,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,43.8,,,,1
1979-03,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,42.9,,,,1
1979-03,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,43.1,,,,1
1979-03,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,43.6,,,,1
1979-03,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,45.7,,,,1
1979-03,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,43.9,,,,1
1979-03,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,41.8,,,,1
1979-04,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,43.6,,,,1
1979-04,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,49.5,,,,1
1979-04,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,46.4,,,,1
1979-04,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,44.4,,,,1
1979-04,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,44.3,,,,1
1979-04,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,43.5,,,,1
1979-04,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,43.3,,,,1
1979-04,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,44.1,,,,1
1979-04,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,46.2,,,,1
1979-04,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,44.4,,,,1
1979-04,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,42.1,,,,1
1979-05,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,43.9,,,,1
1979-05,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,50.5,,,,1
1979-05,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,46.7,,,,1
1979-05,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,45.0,,,,1
1979-05,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,45.0,,,,1
1979-05,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,43.7,,,,1
1979-05,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,43.7,,,,1
1979-05,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,43.9,,,,1
1979-05,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,46.1,,,,1
1979-05,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,44.4,,,,1
1979-05,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,42.5,,,,1
1979-06,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,44.1,,,,1
1979-06,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,50.7,,,,1
1979-06,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,47.1,,,,1
1979-06,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,45.5,,,,1
1979-06,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,45.3,,,,1
1979-06,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,43.2,,,,1
1979-06,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,44.2,,,,1
1979-06,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,44.6,,,,1
1979-06,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,46.5,,,,1
1979-06,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,44.5,,,,1
1979-06,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,43.0,,,,1
1979-07,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,44.9,,,,1
1979-07,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,52.3,,,,1
1979-07,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,48.1,,,,1
1979-07,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,46.3,,,,1
1979-07,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,46.0,,,,1
1979-07,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,44.4,,,,1
1979-07,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,44.7,,,,1
1979-07,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,45.0,,,,1
1979-07,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,47.6,,,,1
1979-07,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,45.2,,,,1
1979-07,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,43.3,,,,1
1979-08,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,44.6,,,,1
1979-08,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,52.6,,,,1
1979-08,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,48.1,,,,1
1979-08,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,46.1,,,,1
1979-08,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,46.2,,,,1
1979-08,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,44.4,,,,1
1979-08,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,44.2,,,,1
1979-08,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,44.8,,,,1
1979-08,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,47.4,,,,1
1979-08,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,45.0,,,,1
1979-08,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,43.3,,,,1
1979-09,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,44.6,,,,1
1979-09,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,51.6,,,,1
1979-09,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,48.1,,,,1
1979-09,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,45.9,,,,1
1979-09,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,46.0,,,,1
1979-09,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,44.2,,,,1
1979-09,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,44.3,,,,1
1979-09,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,44.8,,,,1
1979-09,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,47.6,,,,1
1979-09,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,45.9,,,,1
1979-09,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,43.7,,,,1
1979-10,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,45.0,,,,1
1979-10,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,51.0,,,,1
1979-10,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,48.5,,,,1
1979-10,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,45.8,,,,1
1979-10,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,46.2,,,,1
1979-10,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,44.4,,,,1
1979-10,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,44.6,,,,1
1979-10,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,45.0,,,,1
1979-10,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,47.9,,,,1
1979-10,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,46.1,,,,1
1979-10,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,44.0,,,,1
1979-11,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,45.1,,,,1
1979-11,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,52.0,,,,1
1979-11,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,48.4,,,,1
1979-11,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,45.8,,,,1
1979-11,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,46.0,,,,1
1979-11,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,44.4,,,,1
1979-11,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,45.0,,,,1
1979-11,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,44.9,,,,1
1979-11,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,47.8,,,,1
1979-11,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,45.7,,,,1
1979-11,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,43.9,,,,1
1979-12,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,45.6,,,,1
1979-12,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,52.6,,,,1
1979-12,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,48.6,,,,1
1979-12,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,46.4,,,,1
1979-12,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,46.5,,,,1
1979-12,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,45.2,,,,1
1979-12,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,45.5,,,,1
1979-12,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,45.7,,,,1
1979-12,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,48.7,,,,1
1979-12,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,46.3,,,,1
1979-12,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,44.5,,,,1
1980-01,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,45.8,,,,1
1980-01,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,52.4,,,,1
1980-01,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,48.8,,,,1
1980-01,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,46.4,,,,1
1980-01,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,46.8,,,,1
1980-01,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,45.2,,,,1
1980-01,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,45.7,,,,1
1980-01,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,46.1,,,,1
1980-01,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,48.9,,,,1
1980-01,Alberta,2016A000248,Food,2002=100,17,units,0,v41692328,23.3,46.6,,,,1
1980-01,British Columbia,2016A000259,Food,2002=100,17,units,0,v41692463,26.3,44.7,,,,1
1980-02,Canada,2016A000011124,Food,2002=100,17,units,0,v41690974,2.3,46.4,,,,1
1980-02,Newfoundland and Labrador,2016A000210,Food,2002=100,17,units,0,v41691245,3.3,53.0,,,,1
1980-02,Prince Edward Island,2016A000211,Food,2002=100,17,units,0,v41691380,5.3,49.5,,,,1
1980-02,Nova Scotia,2016A000212,Food,2002=100,17,units,0,v41691514,7.3,47.7,,,,1
1980-02,New Brunswick,2016A000213,Food,2002=100,17,units,0,v41691649,9.3,47.7,,,,1
1980-02,Quebec,2016A000224,Food,2002=100,17,units,0,v41691784,11.3,45.7,,,,1
1980-02,Ontario,2016A000235,Food,2002=100,17,units,0,v41691920,14.3,46.4,,,,1
1980-02,Manitoba,2016A000246,Food,2002=100,17,units,0,v41692056,18.3,46.7,,,,1
1980-02,Saskatchewan,2016A000247,Food,2002=100,17,units,0,v41692192,20.3,49.2,,,,1
